Y,X1,X2
-3833,-1613,-2220
-3865,643,-4508
-1001,2998,-3999
-2298,-1317,-981
3423,1817,1606
2908,-487,3395
-4297,-2468,-1829
-386,-4218,3832
108,-2724,2832
6498,2346,4152
-649,-3074,2425
-340,2157,-2497
-3010,-3214,204
3026,4576,-1550
8480,4297,4183
5829,2046,3783
-3406,148,-3554
-87,-1613,1526
-7167,-2356,-4811
-2029,2003,-4032
3239,3151,88
-5863,-3839,-2024
2218,1014,1204
-1351,-4169,2818
-2707,-3227,520
-167,-4083,3916
-4726,-3465,-1261
1030,-3366,4396
5653,4841,812
-5451,-3742,-1709
2097,211,1886
-7792,-4409,-3383
-2989,-3356,367
845,4660,-3815
-4600,-2758,-1842
-2991,1396,-4387
-895,-18,-877
4796,2544,2252
988,-318,1306
4145,2865,1280
7902,4128,3774
5182,1892,3290
2191,4091,-1900
-1637,-392,-1245
-7178,-3108,-4070
3572,-305,3877
4027,755,3272
7330,3261,4069
-2160,1066,-3226
-161,-4472,4311
-7685,-3499,-4186
1256,2491,-1235
-500,-2623,2123
-8429,-4584,-3845
1689,-2760,4449
-4185,-3866,-319
-4516,454,-4970
350,2605,-2255
-4934,-10,-4924
612,4838,-4226
4332,960,3372
-9192,-4344,-4848
7420,2691,4729
6223,2788,3435
1823,3194,-1371
-6511,-1654,-4857
-1145,275,-1420
5121,878,4243
-210,3415,-3625
2805,465,2340
2652,-808,3460
-7885,-3935,-3950
2868,2541,327
8871,4900,3971
4363,3084,1279
495,-1555,2050
864,-3199,4063
374,2720,-2346
1849,4574,-2725
2204,2493,-289
-928,678,-1606
-5670,-2894,-2776
2292,2537,-245
7780,3796,3984
-669,2217,-2886
112,986,-874
-468,-4744,4276
-106,-4927,4821
1402,-1562,2964
-2079,-2980,901
-4119,-4814,695
1650,335,1315
-3548,-4221,673
4550,4924,-374
-1648,-4323,2675
-6258,-1647,-4611
-1329,337,-1666
-585,267,-852
-1481,-3636,2155
6273,2081,4192
-2265,1833,-4098
-218,3356,-3574
714,-178,892
378,4804,-4426
-3217,-4410,1193
-4694,-3621,-1073
682,-150,832
-236,877,-1113
7246,4317,2929
-3418,-2973,-445
5312,4350,962
-2568,-2719,151
1038,-2282,3320
6884,3104,3780
503,-2258,2761
2840,3737,-897
-1403,-3862,2459
-4085,-4030,-55
-3696,-3744,48
-1041,2967,-4008
-1955,-843,-1112
1176,4102,-2926
-4252,383,-4635
8186,4233,3953
2468,990,1478
-1738,1292,-3030
4220,-705,4925
868,524,344
5706,1568,4138
5739,1702,4037
-4865,-320,-4545
-6099,-4262,-1837
7133,3975,3158
-2854,14,-2868
-7736,-3994,-3742
3821,1878,1943
-643,1616,-2259
2255,-1702,3957
-3368,-1980,-1388
-1719,1157,-2876
-3761,-767,-2994
6666,2141,4525
-2618,1637,-4255
-7044,-4634,-2410
1918,-2806,4724
-2513,-3735,1222
-1787,1914,-3701
-5433,-4593,-840
-7045,-4466,-2579
3428,-127,3555
6421,2867,3554
8425,4617,3808
-2167,-562,-1605
3195,-1196,4391
-784,86,-870
2910,3615,-705
4480,13,4467
2549,3299,-750
43,-945,988
-2488,-597,-1891
5147,2919,2228
-728,3972,-4700
7266,4402,2864
2750,-780,3530
5570,2159,3411
-20,-1218,1198
-5570,-3482,-2088
864,161,703
-991,2222,-3213
-5017,-2362,-2655
-3909,-1229,-2680
-4208,-327,-3881
-4403,-3996,-407
2175,-2778,4953
5464,1822,3642
3145,2778,367
-4843,-1861,-2982
-1139,3187,-4326
1757,1462,295
198,395,-197
-2094,293,-2387
-5926,-1601,-4325
230,1932,-1702
553,2284,-1731
-3067,-4589,1522
-2248,-4723,2475
5850,3494,2356
107,-3425,3532
4501,1398,3103
4345,1878,2467
4810,125,4685
-5238,-3419,-1819
8035,3150,4885
-8292,-4623,-3669
1980,-757,2737
-1800,-385,-1415
-3630,-228,-3402
-4976,-3939,-1037
5845,2978,2867
-2934,-2390,-544
-4771,-1251,-3520
5939,4867,1072
3651,4218,-567
-1313,1346,-2659
-828,2544,-3372
1917,1563,354
160,-3633,3793
-1977,109,-2086
2355,1392,963
1439,1216,223
-244,3695,-3939
-8214,-4892,-3322
4074,1296,2778
1045,3959,-2914
-2219,-1271,-948
7248,3695,3553
-1553,2966,-4519
-2404,1297,-3701
-3414,1364,-4778
142,-1290,1432
2985,1547,1438
4458,1842,2616
-602,2311,-2913
-5366,-996,-4370
71,443,-372
2373,-1639,4012
1884,3323,-1439
2042,-1136,3178
-453,-106,-347
376,-3648,4024
3293,-272,3565
-870,-3288,2418
2929,4545,-1616
1374,2667,-1293
8759,4074,4685
-4834,-2058,-2776
-1405,-3695,2290
-7878,-2940,-4938
-5111,-4284,-827
-7714,-4800,-2914
1090,1501,-411
79,-2451,2530
-9127,-4311,-4816
332,2592,-2260
1524,-160,1684
3747,1302,2445
-8550,-4906,-3644
3805,965,2840
-1278,78,-1356
293,3455,-3162
659,289,370
7810,3347,4463
5692,4894,798
-1033,3723,-4756
2625,4680,-2055
-2038,-4676,2638
5161,3734,1427
3492,3380,112
3654,-328,3982
4984,4578,406
-4729,-1634,-3095
1372,3574,-2202
-3645,-3553,-92
3561,3293,268
-4,-847,843
1298,2792,-1494
-2740,-1284,-1456
-6715,-3094,-3621
-4313,-4485,172
-3671,-2363,-1308
-4823,-484,-4339
2812,639,2173
3224,-932,4156
5804,3168,2636
6813,1911,4902
5422,1623,3799
4757,331,4426
6792,2841,3951
3256,4112,-856
1393,652,741
-862,942,-1804
-4637,-3255,-1382
-7421,-3217,-4204
6083,2872,3211
7851,4990,2861
-975,-4128,3153
-5242,-3506,-1736
-7186,-4357,-2829
2125,3017,-892
-3947,-691,-3256
1153,2785,-1632
-7922,-4415,-3507
2470,-1166,3636
5932,1622,4310
3871,3767,104
-5149,-2071,-3078
-4019,-47,-3972
-1869,-4310,2441
-972,-4760,3788
-831,541,-1372
6266,1914,4352
-992,-76,-916
8073,3207,4866
-1762,2459,-4221
419,-695,1114
-143,3419,-3562
3400,3774,-374
-4330,-1100,-3230
-1494,-2990,1496
-6028,-2438,-3590
2288,2736,-448
1552,172,1380
5674,4575,1099
-1479,-622,-857
7372,2855,4517
2529,-205,2734
908,-2674,3582
-6540,-1981,-4559
-26,3809,-3835
-298,1072,-1370
1580,4704,-3124
5577,1463,4114
-2413,2354,-4767
365,1309,-944
-7063,-3805,-3258
3379,2427,952
670,-3422,4092
-5747,-4424,-1323
2649,1327,1322
3023,256,2767
-2622,131,-2753
-2161,2705,-4866
-2518,-1930,-588
-310,1147,-1457
-904,4041,-4945
-7377,-4579,-2798
-632,-312,-320
1183,3758,-2575
1730,325,1405
2373,2303,70
3481,896,2585
-7074,-2141,-4933
-7521,-3263,-4258
-3600,-187,-3413
-1891,-3566,1675
-7253,-4168,-3085
-4122,-688,-3434
4125,-284,4409
-194,-2491,2297
784,-3520,4304
-3645,-283,-3362
1667,961,706
-3146,-876,-2270
-404,-2616,2212
735,1664,-929
-20,-1823,1803
1661,2115,-454
5280,2537,2743
-426,-2783,2357
-1516,-4784,3268
-4771,-3765,-1006
-103,-3599,3496
1396,2703,-1307
2779,1144,1635
-4546,-606,-3940
-226,-2242,2016
4016,-444,4460
-7143,-4968,-2175
7187,3670,3517
2706,455,2251
-6310,-2256,-4054
-5012,-1716,-3296
5131,3728,1403
214,-2577,2791
-4744,-1974,-2770
-438,838,-1276
-3434,1127,-4561
-2698,-1957,-741
5622,4180,1442
1880,-2153,4033
3560,-1183,4743
3042,4356,-1314
-2004,-3983,1979
351,1096,-745
6703,2912,3791
3413,-966,4379
-437,-335,-102
-251,-3562,3311
-2017,1144,-3161
2604,4944,-2340
-2400,-1730,-670
-2473,-1330,-1143
-6488,-3145,-3343
3001,-1199,4200
2192,3172,-980
439,741,-302
2366,782,1584
2026,422,1604
1564,-965,2529
6257,2366,3891
-2694,899,-3593
-1281,685,-1966
5892,2399,3493
1736,-65,1801
5785,3837,1948
-6262,-3520,-2742
-426,-279,-147
-3612,-1792,-1820
7046,3900,3146
2629,2945,-316
222,2801,-2579
-2126,-2715,589
731,4836,-4105
-2766,-2790,24
4079,2250,1829
-2212,1295,-3507
-4070,-465,-3605
3342,3948,-606
3418,-16,3434
-232,-2729,2497
6533,4412,2121
105,4616,-4511
-2424,-3168,744
531,1758,-1227
-744,358,-1102
-1457,1992,-3449
-5925,-2568,-3357
-2823,-1654,-1169
2843,1508,1335
-5595,-1823,-3772
3344,58,3286
-4313,-4042,-271
-3797,-3948,151
-3882,-3418,-464
-652,-1112,460
-755,-280,-475
2536,-2411,4947
714,1444,-730
-6328,-3181,-3147
957,2012,-1055
3663,-590,4253
-1055,-3903,2848
-6356,-3911,-2445
-1026,565,-1591
-4541,-3108,-1433
-7483,-2708,-4775
6793,2522,4271
3906,3202,704
4077,1290,2787
-1710,1438,-3148
-5506,-3822,-1684
925,-2934,3859
8653,4442,4211
-5887,-4937,-950
-6226,-3081,-3145
-1490,2810,-4300
1925,602,1323
5839,1057,4782
-3535,-2775,-760
818,-3125,3943
793,2378,-1585
5114,2351,2763
6303,1323,4980
4345,1032,3313
-1892,1955,-3847
642,-2673,3315
-2732,-520,-2212
-3989,-4011,22
-4350,-2563,-1787
3995,-530,4525
5551,4595,956
-268,4642,-4910
6523,4384,2139
-2414,-100,-2314
-3242,1397,-4639
387,3783,-3396
-2757,-518,-2239
404,3499,-3095
6692,4816,1876
-1289,708,-1997
5798,1462,4336
2329,1850,479
932,4831,-3899
8930,4717,4213
1577,1541,36
3099,4434,-1335
2542,4970,-2428
-997,3088,-4085
-1349,-4042,2693
-1092,-4064,2972
8402,4306,4096
-2669,-1535,-1134
5873,4016,1857
6055,4416,1639
-8994,-4353,-4641
2484,1562,922
-2961,-2820,-141
-512,2688,-3200
889,1955,-1066
-410,258,-668
6636,1968,4668
1125,-1223,2348
3972,2558,1414
5800,1413,4387
727,958,-231
5181,543,4638
-1027,372,-1399
565,4720,-4155
2767,4635,-1868
1308,4115,-2807
3543,3785,-242
3129,1993,1136
2529,4163,-1634
-1057,-4643,3586
4580,1217,3363
327,-4427,4754
3629,1795,1834
3073,-620,3693
-2207,-2151,-56
26,2641,-2615
-5869,-1608,-4261
-6904,-3844,-3060
7756,3821,3935
8816,4840,3976
3784,-473,4257
7600,4801,2799
1405,2243,-838
2002,452,1550
4761,239,4522
2545,4778,-2233
-7349,-4356,-2993
1982,-2608,4590
-2412,1543,-3955
4542,4541,1
865,4222,-3357
-4271,-1011,-3260
-3677,-3182,-495
-557,-2129,1572
-7678,-2833,-4845
2087,3799,-1712
1140,4640,-3500
-1466,-4893,3427
-8002,-4522,-3480
-607,-4535,3928
1105,-3239,4344
-3256,-4550,1294
-3047,-531,-2516
3854,627,3227
241,-673,914
5638,2887,2751
-3436,952,-4388
-2503,-1718,-785
8135,3553,4582
3727,1001,2726
-1266,-2725,1459
-1078,-1125,47
-5632,-4211,-1421
-1366,2461,-3827
-2284,-2244,-40
2429,4053,-1624
-3291,896,-4187
-8025,-4875,-3150
-7546,-3842,-3704
-4777,-696,-4081
-2688,-1791,-897
-1236,2508,-3744
-6920,-4203,-2717
-1483,2176,-3659
5608,655,4953
4940,4031,909
1860,-3102,4962
-3632,-1166,-2466
1308,-3390,4698
-1683,1136,-2819
6272,3144,3128
-2585,-4332,1747
3224,1594,1630
1456,673,783
1771,4308,-2537
-8014,-4071,-3943
-6308,-1614,-4694
-2361,2534,-4895
5388,771,4617
-1480,3054,-4534
-5694,-3769,-1925
-2028,-2327,299
-4388,-2710,-1678
-1545,-1909,364
1913,-1989,3902
-2293,-329,-1964
914,3563,-2649
-722,-4558,3836
1423,780,643
-4487,-4108,-379
-6028,-3174,-2854
-2025,-2072,47
3952,3084,868
2306,-2319,4625
-654,-2558,1904
870,3454,-2584
3627,2626,1001
560,2231,-1671
8065,4859,3206
-906,1516,-2422
2090,96,1994
-499,1823,-2322
4601,2568,2033
-4453,-1896,-2557
540,295,245
-4381,-285,-4096
668,-1089,1757
2240,-1,2241
4195,1020,3175
2301,-1400,3701
5710,3890,1820
-5880,-4613,-1267
-2988,1221,-4209
5860,3729,2131
2595,-308,2903
-5239,-3895,-1344
-2264,-3924,1660
3007,3354,-347
4072,2948,1124
4469,2385,2084
3939,1681,2258
-194,1817,-2011
2891,-495,3386
-2197,2551,-4748
987,2133,-1146
-442,554,-996
8894,4787,4107
-6658,-2240,-4418
2619,2312,307
3508,462,3046
-7860,-4602,-3258
8031,4682,3349
2449,340,2109
-3333,-201,-3132
-4248,-1405,-2843
4086,2401,1685
2350,2370,-20
-4944,-4015,-929
-251,-2370,2119
-4585,412,-4997
-1760,-2360,600
-1105,3403,-4508
1133,3581,-2448
-2135,-4814,2679
-4212,-260,-3952
-6145,-4620,-1525
2245,3613,-1368
-170,1205,-1375
-531,-3320,2789
-6633,-3166,-3467
5856,4015,1841
386,-3110,3496
2409,1551,858
-2222,-333,-1889
9086,4966,4120
-2355,-2464,109
-5172,-285,-4887
-6895,-4782,-2113
4681,2821,1860
3087,757,2330
-380,-1738,1358
-583,1709,-2292
3197,-1321,4518
-5144,-653,-4491
-2594,527,-3121
6224,2965,3259
5278,2368,2910
-7961,-3343,-4618
-1952,1841,-3793
-2257,-3727,1470
662,-632,1294
8476,4226,4250
2077,2854,-777
2059,-1833,3892
2728,4728,-2000
2612,1682,930
-1971,2095,-4066
-6368,-4622,-1746
8020,3592,4428
5476,3867,1609
-4829,-1197,-3632
-261,1959,-2220
4160,4770,-610
-400,88,-488
-2778,1941,-4719
-5981,-4876,-1105
2935,-1604,4539
-4383,-4754,371
-3813,-3754,-59
-1167,1220,-2387
1194,2197,-1003
2352,577,1775
-3084,-2462,-622
-267,-2842,2575
-1704,3074,-4778
-766,2392,-3158
6281,4004,2277
1354,-2172,3526
-348,2940,-3288
-3916,-1774,-2142
5013,1825,3188
1471,1175,296
-2096,-1528,-568
4817,4206,611
2985,1648,1337
-4793,-4883,90
3941,2582,1359
771,-2789,3560
-1462,-4821,3359
402,2782,-2380
764,-1974,2738
1178,2386,-1208
-7083,-2907,-4176
-919,-4754,3835
-7948,-4407,-3541
-3290,-4544,1254
-3902,-228,-3674
40,836,-796
-1294,-3324,2030
-878,1119,-1997
-6993,-2663,-4330
344,4663,-4319
4260,468,3792
6533,2172,4361
-7507,-3582,-3925
-3867,-2512,-1355
-4744,-3168,-1576
3845,305,3540
3418,1720,1698
3472,2637,835
-1774,-767,-1007
-5949,-1373,-4576
2133,4016,-1883
-3464,-1541,-1923
5100,3084,2016
1537,-2822,4359
4801,979,3822
-1503,-4006,2503
4657,172,4485
-3527,-1018,-2509
-6491,-3711,-2780
2283,-2600,4883
671,4177,-3506
5710,4577,1133
-991,2477,-3468
3487,898,2589
3531,4132,-601
-3476,-3847,371
1508,1476,32
1692,4353,-2661
-7120,-2143,-4977
-801,-1839,1038
6391,2882,3509
-662,-3653,2991
-1086,3291,-4377
-4962,-2811,-2151
6543,2355,4188
210,-964,1174
-2738,2108,-4846
1097,1274,-177
3446,-767,4213
2875,170,2705
6028,2357,3671
5942,3873,2069
-6807,-1971,-4836
-2212,-197,-2015
1188,2321,-1133
-1803,-3764,1961
6105,4122,1983
-1329,919,-2248
568,-4257,4825
442,2376,-1934
-5602,-1709,-3893
-2656,674,-3330
-1886,2850,-4736
1202,-3540,4742
-1074,-2988,1914
2848,4600,-1752
2181,2251,-70
3517,1255,2262
4555,4995,-440
1065,-1349,2414
-6816,-4897,-1919
-637,-3459,2822
-1231,-3296,2065
-2175,458,-2633
1449,-999,2448
-3912,194,-4106
2630,145,2485
5875,1069,4806
2642,4224,-1582
2987,-202,3189
-3436,-129,-3307
-7337,-3339,-3998
2189,2120,69
1074,-3663,4737
-2281,2041,-4322
-3873,561,-4434
-2586,-2404,-182
-3076,-4250,1174
1612,-1862,3474
7160,4181,2979
-564,1609,-2173
-5706,-3421,-2285
1575,-2816,4391
-2259,-4292,2033
2160,-196,2356
-6296,-3457,-2839
-1747,-1373,-374
-1313,3429,-4742
2655,-1317,3972
-752,-753,1
-1454,-2212,758
8590,4117,4473
-1954,537,-2491
-2805,-2966,161
781,-2274,3055
3557,-622,4179
3622,-699,4321
5813,945,4868
3648,2944,704
2356,-1314,3670
3465,7,3458
6852,4720,2132
2664,2468,196
-333,3766,-4099
2411,1129,1282
-4329,-197,-4132
5160,4958,202
6357,4495,1862
1716,-2099,3815
2922,3769,-847
-667,-2987,2320
-4940,-2711,-2229
7376,2725,4651
-6639,-3548,-3091
6535,2798,3737
-1826,-833,-993
-4037,-2042,-1995
-2658,-2171,-487
-1285,-3659,2374
-3316,-490,-2826
-6776,-4460,-2316
7986,4600,3386
3248,1685,1563
-166,-1186,1020
-3496,-4864,1368
-724,-4931,4207
5895,4995,900
1647,1278,369
6533,4221,2312
-906,2487,-3393
2766,1220,1546
-1209,48,-1257
3229,-532,3761
-4555,-754,-3801
-2357,1778,-4135
1906,839,1067
8875,4716,4159
1067,-3221,4288
4870,3967,903
5446,536,4910
-1480,-3976,2496
8247,3301,4946
3131,-158,3289
3686,4936,-1250
5244,1803,3441
-524,-4116,3592
3610,4147,-537
-1650,-741,-909
-5290,-1364,-3926
770,-1521,2291
-7153,-4709,-2444
-8241,-4129,-4112
5269,3062,2207
7066,3737,3329
374,190,184
-542,757,-1299
-4455,-3934,-521
954,2155,-1201
2714,2162,552
1625,4951,-3326
-3447,-1580,-1867
-1253,-1696,443
-8971,-4006,-4965
-3054,37,-3091
261,2058,-1797
9599,4905,4694
-1161,-1813,652
4098,2203,1895
6548,1669,4879
3464,4126,-662
-214,25,-239
2568,2197,371
-7463,-4454,-3009
-1573,2525,-4098
-2569,-4086,1517
-2481,-1587,-894
3078,3789,-711
3153,-1262,4415
449,3333,-2884
-3767,-4681,914
2299,-327,2626
7874,4451,3423
-1519,44,-1563
1451,-15,1466
213,-2087,2300
58,-1724,1782
-806,3312,-4118
2565,363,2202
-6081,-3458,-2623
3557,941,2616
1124,4107,-2983
2881,4224,-1343
8499,3553,4946
41,3601,-3560
-253,-1667,1414
-9270,-4962,-4308
-341,-1562,1221
2232,347,1885
-5990,-3724,-2266
-7161,-2246,-4915
2894,795,2099
-1566,-3714,2148
-706,1071,-1777
797,-38,835
3643,595,3048
1423,-1960,3383
-428,-2373,1945
1978,-1196,3174
6109,3900,2209
-5558,-3223,-2335
665,-2498,3163
208,3841,-3633
-5821,-3049,-2772
-4237,-3677,-560
1210,-144,1354
2980,4347,-1367
-1043,-1836,793
-2691,-1589,-1102
6710,4210,2500
3222,2178,1044
561,4102,-3541
-3324,-4313,989
3497,2594,903
1474,4856,-3382
3177,2355,822
4284,4619,-335
-8445,-3723,-4722
885,153,732
1273,610,663
-635,-1522,887
4188,-83,4271
3820,2682,1138
6910,2392,4518
2109,253,1856
1041,3710,-2669
3955,1680,2275
-6841,-2370,-4471
-4706,-3253,-1453
4389,3490,899
-2423,177,-2600
1013,2530,-1517
4216,2363,1853
-4902,-3834,-1068
-2047,1924,-3971
5444,2959,2485
425,4356,-3931
3494,-1220,4714
-7197,-4005,-3192
-5711,-817,-4894
-1771,2351,-4122
-1157,-4916,3759
817,-276,1093
-3591,369,-3960
-1921,-2403,482
3571,-1426,4997
750,2370,-1620
-2757,-4321,1564
-7445,-4227,-3218
5887,3237,2650
-1554,-1344,-210
-5899,-4256,-1643
4783,4094,689
5107,1542,3565
1626,2468,-842
-5415,-1153,-4262
586,-3442,4028
-1493,-4225,2732
-357,-4225,3868
-1696,2582,-4278
-672,-215,-457
2100,592,1508
-681,1050,-1731
3821,-123,3944
883,4460,-3577
-818,-4546,3728
-2181,-44,-2137
938,-2255,3193
302,3640,-3338
1613,2042,-429
1716,2224,-508
8570,4289,4281
-2022,2847,-4869
-145,138,-283
-4433,493,-4926
-709,-911,202
-5023,-2051,-2972
3696,3742,-46
-1683,-1732,49
-7766,-3640,-4126
-1308,1448,-2756
-1948,2777,-4725
-4016,-1948,-2068
5484,3806,1678
1110,-3266,4376
4746,2560,2186
6586,3520,3066
3816,1941,1875
3513,-1,3514
-4017,-3012,-1005
-5156,-4080,-1076
-4220,-2323,-1897
3408,2057,1351
4706,1009,3697
-5847,-2684,-3163
-1274,-1266,-8
-2318,-733,-1585
59,2056,-1997
-2671,-2084,-587
4449,2131,2318
-474,1518,-1992
8423,4083,4340
-4925,-517,-4408
3666,1069,2597
8315,4769,3546
-3505,-513,-2992
5561,2587,2974
4468,2382,2086
-470,2830,-3300
-2813,-4692,1879
5343,2552,2791
2874,3716,-842
3310,2187,1123
-6903,-3532,-3371
970,-3961,4931
-5214,-1311,-3903
-1608,-1272,-336
4185,1237,2948
-6946,-4542,-2404
4375,818,3557
5878,4243,1635
3022,3370,-348
-435,-2076,1641
-979,-2909,1930
826,-726,1552
-2672,-1958,-714
-7012,-2093,-4919
-9038,-4415,-4623
7084,3756,3328
-474,2434,-2908
-4335,-3818,-517
5202,4279,923
4439,2647,1792
129,-3328,3457
-1152,419,-1571
-750,3981,-4731
6738,3724,3014
-1270,-4341,3071
3826,2604,1222
-4026,-2290,-1736
4924,3889,1035
3702,-402,4104
-372,608,-980
-1959,-1394,-565
859,457,402
10,3905,-3895
9426,4865,4561
-2887,1956,-4843
-1449,-680,-769
2633,3352,-719
-6580,-4611,-1969
-4756,-3135,-1621
436,1043,-607
5475,4704,771
5513,578,4935
-7263,-2892,-4371
4567,2037,2530
2249,-1442,3691
-5309,-569,-4740
8750,3920,4830
-447,-3512,3065
2780,-38,2818
6807,2858,3949
6695,3643,3052
-3925,-3803,-122
6242,4337,1905
-4754,-3342,-1412
1273,4974,-3701
-3569,-1300,-2269
-2820,-1679,-1141
-2157,-934,-1223
-2227,607,-2834
-5432,-3094,-2338
-3937,-1146,-2791
5929,2442,3487
-645,2093,-2738
-6555,-4062,-2493
-2418,-572,-1846
1196,-138,1334
1373,-2161,3534
-927,807,-1734
967,358,609
-3274,150,-3424
-1148,1292,-2440
-1043,-4743,3700
-1273,-1465,192
2477,-692,3169
-2521,-2547,26
593,-2422,3015
7225,4929,2296
2045,4339,-2294
-8186,-4557,-3629
-2960,361,-3321
-7037,-2834,-4203
6048,3366,2682
1206,2624,-1418
6147,3723,2424
-253,1408,-1661
1802,634,1168
244,-3922,4166
5805,1349,4456
-273,-4534,4261
-7134,-2796,-4338
1375,424,951
1385,931,454
2822,4933,-2111
5235,2968,2267
3487,599,2888
-4069,-2884,-1185
-9240,-4326,-4914
9512,4792,4720
-2524,-4013,1489
-6145,-2472,-3673
4716,1524,3192
1593,4234,-2641
-1739,-4326,2587
291,-4319,4610
6459,1465,4994
-3781,-1182,-2599
-2389,479,-2868
1560,-2366,3926
-1814,-2511,697
503,-2521,3024
-280,-4087,3807
-2736,-3825,1089
2168,153,2015
-3258,876,-4134
622,-4170,4792
6898,2219,4679
-3443,-1839,-1604
332,4297,-3965
-8135,-3147,-4988
2674,2324,350
-957,-189,-768
594,-376,970
-4732,-3869,-863
-8652,-4104,-4548
-490,-2265,1775
-997,1282,-2279
1899,4953,-3054
6043,3381,2662
-560,-3498,2938
2949,2002,947
1029,862,167
-7585,-4211,-3374
878,1923,-1045
-4261,-130,-4131
5289,920,4369
3493,4164,-671
2241,-1948,4189
-4382,-4036,-346
-1881,-3791,1910
-609,2097,-2706
-425,3041,-3466
-1852,898,-2750
1670,1593,77
6099,1666,4433
2791,4265,-1474
1386,-3213,4599
-107,-1064,957
-3103,-964,-2139
4326,292,4034
-2654,43,-2697
-5954,-4043,-1911
-4654,-3990,-664
7649,3579,4070
-519,-4220,3701
-1451,-24,-1427
353,-1372,1725
-1124,-520,-604
-8167,-3990,-4177
-913,2322,-3235
5966,1931,4035
-4152,-869,-3283
-1958,1269,-3227
3722,-660,4382
4635,3179,1456
6926,4214,2712
-1023,96,-1119
4944,3607,1337
3354,3008,346
-747,4062,-4809
5594,4554,1040
-699,-4105,3406
404,1603,-1199
2032,4274,-2242
1220,-1952,3172
-1409,-3510,2101
8181,4778,3403
-7194,-3149,-4045
-1950,193,-2143
-1748,-2605,857
-780,-2221,1441
4611,2855,1756
489,116,373
-2307,581,-2888
-286,4489,-4775
801,941,-140
-157,-2327,2170
-8370,-4105,-4265
3709,3342,367
-1668,1986,-3654
-1690,1081,-2771
-3373,-655,-2718
-1226,-4635,3409
7080,3754,3326
-2524,-2775,251
3351,-1229,4580
606,-1002,1608
-7061,-4650,-2411
973,-2842,3815
-2218,-700,-1518
6337,3496,2841
1216,2669,-1453
-3597,-4065,468
1080,2441,-1361
-4614,-4063,-551
-4507,-3911,-596
-883,-2150,1267
-5793,-3910,-1883
-3695,-1141,-2554
5440,3454,1986
-7957,-3337,-4620
8994,4061,4933
2032,-1708,3740
3877,4730,-853
-5695,-3870,-1825
-732,1258,-1990
1507,4174,-2667
-756,-161,-595
3333,747,2586
1881,-322,2203
-2442,-4881,2439
-3393,951,-4344
-3016,1659,-4675
-3785,-20,-3765
2987,1002,1985
-325,-4809,4484
-4267,411,-4678
772,3437,-2665
321,4686,-4365
-181,3965,-4146
5057,3211,1846
-5716,-3685,-2031
2438,2863,-425
-158,1185,-1343
-2799,-3182,383
2194,-2040,4234
-7403,-2538,-4865
-2423,-4628,2205
-2766,-105,-2661
-3341,1127,-4468
-315,-3060,2745
2332,-107,2439
2053,4065,-2012
3252,-897,4149
-336,1053,-1389
-3463,98,-3561
-3491,42,-3533
1548,2901,-1353
-4075,-357,-3718
133,3713,-3580
-3430,-3377,-53
-4701,-2057,-2644
5998,3762,2236
-3004,-4975,1971
2010,-739,2749
-5049,-3408,-1641
1719,4054,-2335
5985,3024,2961
2168,3953,-1785
5224,2605,2619
138,-2816,2954
6261,4532,1729
-1570,1867,-3437
-4354,-1242,-3112
-944,-3152,2208
1600,-3389,4989
-88,-17,-71
-185,-503,318
4143,1592,2551
-4211,-4785,574
901,-3643,4544
1995,-2380,4375
903,4262,-3359
2695,-347,3042
1055,-2877,3932
-768,-2774,2006
2167,-341,2508
214,-1703,1917
-625,-1610,985
-1714,-3026,1312
1497,698,799
3301,4996,-1695
-3524,-2548,-976
1365,-557,1922
3702,1822,1880
1802,1151,651
688,2607,-1919
7403,3571,3832
-6980,-2023,-4957
6818,3777,3041
-301,-2287,1986
5141,815,4326
-2154,-4030,1876
8072,3282,4790
751,-3254,4005
-385,3013,-3398
-8268,-4632,-3636
-3107,1708,-4815
-6122,-2550,-3572
3917,4401,-484
8334,3802,4532
1647,274,1373
3166,3256,-90
-1888,-931,-957
-1921,334,-2255
-1511,-1203,-308
2175,4025,-1850
3557,-1145,4702
-491,4062,-4553
3100,188,2912
-1618,967,-2585
1375,-1785,3160
-1484,-797,-687
-2119,-232,-1887
-7229,-3568,-3661
353,4263,-3910
-1866,-2915,1049
8473,4645,3828
-4474,-809,-3665
-7553,-3880,-3673
-7654,-4681,-2973
-4011,-3036,-975
4521,2511,2010
1800,1444,356
3483,4109,-626
1532,-2308,3840
-4603,-1200,-3403
-2076,-1622,-454
1181,1523,-342
-8866,-4840,-4026
-7209,-2597,-4612
3534,2990,544
6153,3278,2875
-3995,-3823,-172
7192,4780,2412
2389,748,1641
5345,1272,4073
-4392,88,-4480
934,4560,-3626
6755,3833,2922
1944,3623,-1679
-5635,-4245,-1390
-568,-2481,1913
301,-547,848
2807,-2068,4875
3771,1467,2304
2351,1837,514
-5802,-2696,-3106
-6193,-4939,-1254
5806,2784,3022
-1821,-305,-1516
3230,-1158,4388
-8357,-3515,-4842
-7952,-3257,-4695
-5811,-2414,-3397
1265,-94,1359
-1090,-3245,2155
-926,2751,-3677
-6430,-3338,-3092
6237,3407,2830
6399,1776,4623
5807,3622,2185
620,-4138,4758
3953,2991,962
4777,3957,820
-3076,316,-3392
-2867,330,-3197
6514,4277,2237
4583,3648,935
-945,-3034,2089
